Serial No,Item Name,Volume/Weight,Price (BDT),Discounted Price (BDT),Source URL
14672,DR. PETZ Kitten Tuna Flavor 1kg,,660,531.65,https://www.arogga.com/category/pet-care/10601/cat
14673,Regalos Tuna In Jelly Topping Salmon 70g,,90,71,https://www.arogga.com/category/pet-care/10601/cat
14674,Truly All Life Stage Dry Cat Food Salmon 3Kg,,1400,1260,https://www.arogga.com/category/pet-care/10601/cat
14675,Pramy Nutri Treat Dry Cat Treat Lamb 50gm,,300,150,https://www.arogga.com/category/pet-care/10601/cat
14676,Pet Bee's Adult Dry Cat Food with Lamb 1KG,,600,393,https://www.arogga.com/category/pet-care/10601/cat
14677,TRULY Kitten Dry Cat Food Chicken 8 kg,,5000,3800,https://www.arogga.com/category/pet-care/10601/cat
14678,Tower of Tracks,,1099,596.75,https://www.arogga.com/category/pet-care/10601/cat
14679,Versele Laga Lara Adult Urinary Care Cat Food Chicken 2kg,,1200,1080,https://www.arogga.com/category/pet-care/10601/cat
14680,Paw Paw Adult Dry Cat Food Chicken 7KG,,3000,2300,https://www.arogga.com/category/pet-care/10601/cat
14681,Jungle Kitten Cat Food Pate with Chicken & Milk 100gm,,150,117,https://www.arogga.com/category/pet-care/10601/cat
14682,Smartheart Adult Canned Food Pilchard in Prawn Jelly 400g,,273,185,https://www.arogga.com/category/pet-care/10601/cat
14683,Felicia Adult Grain Free Super Premium Pouch Sterilized Chicken in Jelly 85g,,110,78,https://www.arogga.com/category/pet-care/10601/cat
14684,Wanpy Gourmet Gold Paste Can Adult Chicken 85g,,200,180,https://www.arogga.com/category/pet-care/10601/cat
14685,Bioline Pet Eye Care,,600,305,https://www.arogga.com/category/pet-care/10601/cat
14686,DR.PETZ GASTO Synbiotics Supplement (3gm* 30Sachets),,1850,1665,https://www.arogga.com/category/pet-care/10601/cat
14687,Regalos Tuna In Jelly Topping Shrimp 70g,,90,71,https://www.arogga.com/category/pet-care/10601/cat
14688,DR. PETZ Adult Cat Tuna & Chicken In Jelly 70gm,,150,93,https://www.arogga.com/category/pet-care/10601/cat
14689,Frontera Premium Bentonite Cat Litter - Coffee 10L,,700,640,https://www.arogga.com/category/pet-care/10601/cat
14690,Sheba Pouch Adult Tuna & Bream 70gm,,150,100,https://www.arogga.com/category/pet-care/10601/cat
14691,Cat Litter Deodorant Jasmine Scented Beads 250ml,,500,450,https://www.arogga.com/category/pet-care/10601/cat
14692,Chic & Charm For Dog & Cat Conditioning Shampoo Polo Sp 250ml,,900,400,https://www.arogga.com/category/pet-care/10601/cat
14693,Billi Adult Dry Cat Food Chicken 7KG,,2600,2153,https://www.arogga.com/category/pet-care/10601/cat
14694,Round Bed For Pet,,1544,700,https://www.arogga.com/category/pet-care/10601/cat
14695,Bona Meaw Cat Food Ocean Fish 500gm,,800,263,https://www.arogga.com/category/pet-care/10601/cat
14696,"Smartheart Kitten Dry Food Chicken, Fish, Egg & Milk 10kg",,5500,4800,https://www.arogga.com/category/pet-care/10601/cat
14697,Cage Type Capsule Side Carrier,,1800,1100,https://www.arogga.com/category/pet-care/10601/cat
14698,Jungle Cat Food Crunch Anti Age With Salmon - 60g Pouch,,294,210,https://www.arogga.com/category/pet-care/10601/cat
14699,Stylish Triple Bell Adjustable Pet Collar with Removable Bell Pendant for Cats M Size,,220,120,https://www.arogga.com/category/pet-care/10601/cat
14700,WHISKAS Ocean Fish Adult 1+ Cat Food 1.2KG,,900,705.25,https://www.arogga.com/category/pet-care/10601/cat
14701,VerseleLaga Oropharma Stop Spray Indoor 500ml,,1550,1250,https://www.arogga.com/category/pet-care/10601/cat
14702,Sheba Pouch Adult Chicken Premium Loaf 70gm,,150,95.48,https://www.arogga.com/category/pet-care/10601/cat
14703,Whiskas Tasty Mix Adult Chicken With Tuna And Carrot In Gravy 70gm,,120,92,https://www.arogga.com/category/pet-care/10601/cat
14704,Truly All Life Stage Dry Cat Food Salmon 500gm,,300,270,https://www.arogga.com/category/pet-care/10601/cat
14705,Jungle Creamy Cat Treat Tuna & Shrimp 70gm,,250,195,https://www.arogga.com/category/pet-care/10601/cat
14706,Billi Kitten Dry Cat Food Chicken 7KG,,2700,2153,https://www.arogga.com/category/pet-care/10601/cat
14707,Chic & Charm For Dog & Cat Conditioning Shampoo C&K 250ml,,900,503,https://www.arogga.com/category/pet-care/10601/cat
14708,Jungle Cat Food Crunch Hair & Skin Care -Chicken & Cheese - 60gm Pouch,,294,210,https://www.arogga.com/category/pet-care/10601/cat
14709,Sparkbliss Lavender Calming Pet Shampoo 250ml,,350,263,https://www.arogga.com/category/pet-care/10601/cat
14710,Bengal Waterless Bath No-Rinse Spray Shampoo & Conditioner for Pets 250ml,,450,430,https://www.arogga.com/category/pet-care/10601/cat
14711,Bearing Cat Shampoo Shed Control - 250ml Bottle,,800,550,https://www.arogga.com/category/pet-care/10601/cat
14712,Purepet Dry Food For Kittens Ocean Fish 3Kg,,1400,1250,https://www.arogga.com/category/pet-care/10601/cat
14713,Furfresh Anti-Fungal Cat & Dog Shampoo 170ml,,800,400,https://www.arogga.com/category/pet-care/10601/cat
14714,Snacky Crunch Cat Food Anti-Age With Salmon Treat - 60g Pouch,,294,210,https://www.arogga.com/category/pet-care/10601/cat
14715,Katty Boss Gold Mackerel Flavour 400gm Pack,,229,195,https://www.arogga.com/category/pet-care/10601/cat
14716,"Temptations Adult Creamy Cat Treats, Salmon & Cheese Flavors 48G (4 Pieces)",,380,200,https://www.arogga.com/category/pet-care/10601/cat
14717,TRULY Adult Dry Cat Food Chicken 8 kg,,5000,3800,https://www.arogga.com/category/pet-care/10601/cat
14718,Bearing Cat Shampoo Dry & Sensitive Skin - 250ml Bottle,,900,578,https://www.arogga.com/category/pet-care/10601/cat
14719,Petme Cat & Dog Shampoo Ticks & Fleas Control - 270ml Bottle,,941,578,https://www.arogga.com/category/pet-care/10601/cat
14720,Felicia For Adult Cat With Salmon - 85g Pouch,,117,109,https://www.arogga.com/category/pet-care/10601/cat
14721,Purr Bites Tuna Flavor Creamy Cat Treat 15g,,60,45,https://www.arogga.com/category/pet-care/10601/cat
14722,Purina Friskies Dry Cat Food Indoor Delights 2.5kg,,2000,1200,https://www.arogga.com/category/pet-care/10601/cat
14723,Sheba Pouch Adult Tuna & Crab Stick 70gm,,150,100,https://www.arogga.com/category/pet-care/10601/cat
14724,Jungle 3 in1 Hairball & Multivitamin Paste for Cats 75ml,,700,600,https://www.arogga.com/category/pet-care/10601/cat
14725,Wanpy Gourmet Gold Paste Can Adult Tuna 85g,,200,100,https://www.arogga.com/category/pet-care/10601/cat
14726,Kaate Salmon Seaweed Pet Snack 15g,,60,30,https://www.arogga.com/category/pet-care/10601/cat
14727,Kaate Tuna Shrimp Pet Snack 15g,,60,30,https://www.arogga.com/category/pet-care/10601/cat
14728,Truly All Life Stage Dry Cat Food Ocean Fish 7kg,,2700,2400,https://www.arogga.com/category/pet-care/10601/cat
14729,Versele-Laga Opti-Life Grain Free Super Premium Cat Food Kitten Chicken 1KG,,1500,1057,https://www.arogga.com/category/pet-care/10601/cat
14730,CCS Chicken Flavor Pet Snacks & Cat Strips (Salmon+Shrimp) 15g,,60,30,https://www.arogga.com/category/pet-care/10601/cat
14731,Cotton Bud For Pet (Size-L),,411,222,https://www.arogga.com/category/pet-care/10601/cat
14732,Me-O Creamy Treats Chicken & Pumpkin Flavor (4x15g),,250,220,https://www.arogga.com/category/pet-care/10601/cat
14733,Furfresh Anti-Hairfall Cat Shampoo 170ml,,750,650,https://www.arogga.com/category/pet-care/10601/cat
14734,Truly All Life Stage Dry Cat Food Salmon 7Kg,,2700,2400,https://www.arogga.com/category/pet-care/10601/cat
14735,Kit Catch Premium Cat Food (Adult) 1kg,,500,434.34,https://www.arogga.com/category/pet-care/10601/cat
14736,Furfresh 2in1 Cat Shampoo & Conditioner 170ml,,750,650,https://www.arogga.com/category/pet-care/10601/cat
14737,Wanpy Gourmet Gold Paste Can Adult Lamb 85g,,200,180,https://www.arogga.com/category/pet-care/10601/cat
14738,Frontera Premium Bentonite Cat Litter - Lavender 10L,,700,640,https://www.arogga.com/category/pet-care/10601/cat
14739,Purina Friskies Dry Cat Food Surfin Favourites 2.5kg,,2000,1800,https://www.arogga.com/category/pet-care/10601/cat
14740,Regalos Tuna In Jelly Topping Katsuobushi 70g,,90,71,https://www.arogga.com/category/pet-care/10601/cat
14741,Versele-Laga Opti-Life Grain Free Super Premium Cat Food Adult Chicken 1KG,,1500,1000,https://www.arogga.com/category/pet-care/10601/cat
14742,Cat Foam House (Medium),,1823,1100,https://www.arogga.com/category/pet-care/10601/cat
14743,Wanpy Gourmet Gold Paste Can Kitten Chicken 85g,,200,180,https://www.arogga.com/category/pet-care/10601/cat
14744,Remote Controlled Mouse Toy,,823.53,520.80,https://www.arogga.com/category/pet-care/10601/cat
14745,Taipet Creamy Treats Tuna Recipe 25pcs Jar 375gm,,750,400,https://www.arogga.com/category/pet-care/10601/cat
14746,Jungle Crunch For Hairball Control With Chicken - 60g Pouch,,294,210,https://www.arogga.com/category/pet-care/10601/cat
14747,Versele-Laga Classic Variety Cat Food 4KG,,2100,1415,https://www.arogga.com/category/pet-care/10601/cat
14748,Truly All Life Stage Dry Cat Food Chicken & Fish 7Kg,,2700,2400,https://www.arogga.com/category/pet-care/10601/cat
14749,Versele-Laga Opti-Life Grain Free Super Premium Cat Food Adult Chicken 2.5KG,,3200,2090,https://www.arogga.com/category/pet-care/10601/cat
14750,Cat Sweater All Colour - Small Piece,,471,200,https://www.arogga.com/category/pet-care/10601/cat
14751,Chaingard Adult Cat Dry Shampoo - 100gm Bottle,,753,553,https://www.arogga.com/category/pet-care/10601/cat
14752,Chic & Charm For Dog & Cat Conditioning Shampoo Dejavu 250ml,,900,525,https://www.arogga.com/category/pet-care/10601/cat
14753,Wanpy Cat Treat Oven Roasted chicken Jerky & Cod Fish Sushi 80g,,500,350,https://www.arogga.com/category/pet-care/10601/cat
14754,Whiskas Adult Mackerel 3KG,,1900,1700,https://www.arogga.com/category/pet-care/10601/cat
14755,Paw Paw Dry Cat Food Kitten Chicken 7KG,,2800,2520,https://www.arogga.com/category/pet-care/10601/cat
14756,Frontera Premium Bentonite Cat Litter - Green Apple 10L,,700,640,https://www.arogga.com/category/pet-care/10601/cat
14757,Versele-Laga Opti-Life Grain Free Super Premium Cat Food Kitten Chicken 2.5KG,,3200,2000,https://www.arogga.com/category/pet-care/10601/cat
14758,Versele-Laga Opti-Life Grain Free Super Premium Cat Food Sensitive Adult Salmon2.5KG,,3200,2090,https://www.arogga.com/category/pet-care/10601/cat
14759,Purina Felix Pouch Adult Salmon in Jelly 85gm,,150,95.48,https://www.arogga.com/category/pet-care/10601/cat
14760,Cat Sweater Red - Small Size,,471,325.50,https://www.arogga.com/category/pet-care/10601/cat
14761,Pet Gravity Push Clipper - Multicolor,,450,250,https://www.arogga.com/category/pet-care/10601/cat
14762,Purina Friskies Dry Cat Food Seafood Sensations 2.5kg,,2000,1800,https://www.arogga.com/category/pet-care/10601/cat
14763,Furfresh whitening Cat Shampoo with Vitamin E & Plant Extract 170ml,,750,650,https://www.arogga.com/category/pet-care/10601/cat
14764,Furfresh Long Hair Persian Cat Shampoo 170ml,,750,650,https://www.arogga.com/category/pet-care/10601/cat
14765,Bellotta Tuna with Chicken in 3 Layers Canned Cat Food 85g,,200,180,https://www.arogga.com/category/pet-care/10601/cat
14766,Bellotta Can Tuna Topping Chicken & Salmon in Jelly 85g,,200,180,https://www.arogga.com/category/pet-care/10601/cat
14767,Versele Laga Lara Dry Cat Food Adult Care Urinary Chicken 1.9Kg,,1400,1260,https://www.arogga.com/category/pet-care/10601/cat
14768,Jungle Pouch Sterilized Instinct Chicken 100g,,110,50,https://www.arogga.com/category/pet-care/10601/cat
14769,Versele-Laga Opti-Life Grain Free Super Premium Cat Food Sensitive Adult Salmon 1KG,,1500,1000,https://www.arogga.com/category/pet-care/10601/cat
14770,Cuties Catz Tuna Flavour Cat Food 8kg,,3500,2260,https://www.arogga.com/category/pet-care/10601/cat
14771,"Double Side Plastic Handbag Clear Transparent Cat Carrier For, Puppy L-P00014",,2200,1400,https://www.arogga.com/category/pet-care/10601/cat
14772,Cotton Bud For Pet (Size-M),,411,238.70,https://www.arogga.com/category/pet-care/10601/cat
14773,CIAO Soup Chicken Fillet & Maguro Topping Dried Bonite 40GM,,152,84,https://www.arogga.com/category/pet-care/10601/cat
14774,Paw Paw Kitten Dry Cat Food Chicken 7KG,,3000,2080,https://www.arogga.com/category/pet-care/10601/cat
14775,Truly All Life Stage Dry Cat Food Chicken & Fish 1.5kg - Surprise Offer,,1050,890,https://www.arogga.com/category/pet-care/10601/cat
14776,Truly All Life Stage Dry Cat Food Tuna 3kg,,1400,1260,https://www.arogga.com/category/pet-care/10601/cat
14777,Truly All Life Stage Dry Cat Food Ocean Fish 3kg,,1400,1260,https://www.arogga.com/category/pet-care/10601/cat
14778,Chinngai Catnip Fish Toys For Cats - Big Size Pack,,956,683,https://www.arogga.com/category/pet-care/10601/cat
14779,Tent L,,2588.24,1500,https://www.arogga.com/category/pet-care/10601/cat
14780,Cat Soft Sleeping Bag - Multicolor,,550,495,https://www.arogga.com/category/pet-care/10601/cat
14781,Pet Training Bell,,305.88,231,https://www.arogga.com/category/pet-care/10601/cat
14782,Bona Meow Cat Food Gourmet Seafood 1.5KG,,2400,651,https://www.arogga.com/category/pet-care/10601/cat
14783,Kit Catch Premium Quality Natural Bentonite Cat Litter Lavender 5L,,400,340,https://www.arogga.com/category/pet-care/10601/cat
14784,Kitchen Flavour Grain Free Special Care Cat Food Urinary Care 8kg,,5500,4500,https://www.arogga.com/category/pet-care/10601/cat
14785,Furfresh Itch Relief Cat Shampoo 170ml,,750,650,https://www.arogga.com/category/pet-care/10601/cat
14786,PA-Dr Petz Creamy Treats MIx Jar (12gm X 30Pcs),,1550,1395,https://www.arogga.com/category/pet-care/10601/cat
14787,Bengal Antiseptic & Antifungal Extreme+ Cream 50g,,500,475,https://www.arogga.com/category/pet-care/10601/cat
14788,SmartHeart Cat Adult Pouch Sardine With Red Snapper with Jelly 85g,,90,85,https://www.arogga.com/category/pet-care/10601/cat
14789,Bellotta Can Tuna in Jelly Topping Saba 85g,,200,180,https://www.arogga.com/category/pet-care/10601/cat
14790,Bellotta Nutri Plus Pudding Meal Hairball Control Chicken Mousse with Kiwi 4×25g,,400,350,https://www.arogga.com/category/pet-care/10601/cat
14791,Truly All Life Stage Dry Cat Food Ocean Fish 500g,,300,270,https://www.arogga.com/category/pet-care/10601/cat
14792,Hyper Paws Chicken Creamy Cat Treat 15g,,60,45,https://www.arogga.com/category/pet-care/10601/cat
14793,CCS Chicken Flavor Pet Snacks & Cat Strips (Beef+Seaweed) 15g,,60,35,https://www.arogga.com/category/pet-care/10601/cat
14794,Truly All Life Stage Dry Cat Food Ocean Fish 1.5Kg - Surprise Offer,,1050,690,https://www.arogga.com/category/pet-care/10601/cat
14795,Bellotta Tuna in Gravy Canned Cat Food 85g,,200,180,https://www.arogga.com/category/pet-care/10601/cat
14796,Cat Sweater Purple - Medium Pack,,471,307,https://www.arogga.com/category/pet-care/10601/cat
14797,Bellotta Nutri Plus Pudding Meal Healthy Digestion Chicken Mousse with Mango 4×25g,,400,350,https://www.arogga.com/category/pet-care/10601/cat
14798,Truly All Life Stage Dry Cat Food Salmon 1.5Kg with 500g - Surprise Offer,,1050,690,https://www.arogga.com/category/pet-care/10601/cat
14799,Self-Grooming Corner brush,,329.41,150,https://www.arogga.com/category/pet-care/10601/cat
14800,Versele Laga Lara Dry Cat Food Adult Poultry 7Kg,,4000,3600,https://www.arogga.com/category/pet-care/10601/cat
14801,Truly All Life Stage Dry Cat Food Tuna 1.5Kg - Surprise Offer,,1050,690,https://www.arogga.com/category/pet-care/10601/cat
14802,Truly All Life Stage Dry Cat Food Tuna 500g,,300,270,https://www.arogga.com/category/pet-care/10601/cat
14803,Frontera Premium Bentonite Cat Litter - Lemon 10L,,700,640,https://www.arogga.com/category/pet-care/10601/cat
14804,Yegbong Refreshing Body Spray for Dogs & Cats 50ml,,1000,630,https://www.arogga.com/category/pet-care/10601/cat
14805,Furfresh Long Lasting Fragrance Cat Shampoo with Chamomile Extract 170ml,,750,400,https://www.arogga.com/category/pet-care/10601/cat
14806,Beavis Professional Derma Care Spray for Cats 100ml,,800,599,https://www.arogga.com/category/pet-care/10601/cat
14807,Furfresh Morocco Argan Oil Cat Shampoo 170ml,,750,400,https://www.arogga.com/category/pet-care/10601/cat
14808,Pramy Nutri Treat Dr yCat Treat Crab 50gm,,250,180,https://www.arogga.com/category/pet-care/10601/cat
14809,Bellotta Seafood in Gravy Canned Cat Food 85g,,200,180,https://www.arogga.com/category/pet-care/10601/cat
14810,Bellotta Nutri Plus Pudding Meal Healthy Immunity with Tuna Mousse with Blueberry 4×25g,,400,350,https://www.arogga.com/category/pet-care/10601/cat
14811,Bellotta Can Tuna Topping Chicken & Shrimp in Jelly 85g,,200,180,https://www.arogga.com/category/pet-care/10601/cat
14812,Cat & Dog Dress,,367,220,https://www.arogga.com/category/pet-care/10601/cat
14813,Cat Sweater Green - Small Size,,471,315,https://www.arogga.com/category/pet-care/10601/cat
14814,Kit Catch Premium Cat Food (Kitten) 1kg,,500,450,https://www.arogga.com/category/pet-care/10601/cat
14815,Versele Laga Lara Dry Cat Food Adult Poultry 950g,,800,720,https://www.arogga.com/category/pet-care/10601/cat
14816,Versele Laga Lara Dry Cat Food Adult Fish 7Kg,,4000,3600,https://www.arogga.com/category/pet-care/10601/cat
14817,Bellotta Mackerel in Jelly Canned Cat Food 85g,,200,180,https://www.arogga.com/category/pet-care/10601/cat
14818,Reflex Plus Kitten Cat Food Chicken 8Kg,,7000,5309,https://www.arogga.com/category/pet-care/10601/cat
14819,DR. PETZ Dry Foam Shampoo For Dogs And Cats,,2350,1938,https://www.arogga.com/category/pet-care/10601/cat
14820,Katty Boss Platinum Grilled Mackerel & Jasmine Rice Flavour 400gm Pack,,411,350,https://www.arogga.com/category/pet-care/10601/cat
14821,Hair Remover Karapet,,764,300,https://www.arogga.com/category/pet-care/10601/cat
14822,Kit Catch Premium Quality Natural Bentonite Cat Litter Lemon 10L,,510,433.50,https://www.arogga.com/category/pet-care/10601/cat
14823,Kit Catch Premium Quality Natural Bentonite Cat Litter Lemon 5L,,510,433.50,https://www.arogga.com/category/pet-care/10601/cat
14824,Versele-Laga Oropharma Ear Care for Cats & Dogs 150ml,,1250,850,https://www.arogga.com/category/pet-care/10601/cat
14825,Kit Catch Premium Quality Natural Bentonite Cat Litter Lavender 10L,,500,425,https://www.arogga.com/category/pet-care/10601/cat
14826,Versele Laga Lara Dry Cat Food Adult Beef 1.9Kg,,1400,1260,https://www.arogga.com/category/pet-care/10601/cat
14827,Pet Gravity Pushing Clipper,,500,450,https://www.arogga.com/category/pet-care/10601/cat
