report_date,table_index,source_url,vessels_arrived,vessels_departed,vessels_at_berth,vessels_at_outer_anchorage,import_full_teus,import_empty_teus,export_full_teus,export_empty_teus,total_import_teus,total_export_teus,total_teus,yard_stock_teus,yard_capacity_teus,yard_occupancy_pct,berth_occupancy_pct,avg_dwell_days,avg_turnaround_hours,gross_moves_per_hour
2024-09-18,1,SYNTHETIC,15,13,12,28,4114.3,109.6,2077.4,1380.1,4223.9,3457.5,7681.4,38532.0,53000,72.7,77.2,4.53,84.2,32.7
2024-09-19,1,SYNTHETIC,10,17,19,35,4158.7,309.6,2125.4,1652.7,4468.3,3778.1,8246.3,32492.0,53000,61.3,82.6,1.58,78.3,28.6
2024-09-20,1,SYNTHETIC,9,10,13,29,3260.5,243.2,2124.5,1221.5,3503.7,3346.1,6849.8,33937.0,53000,64.0,71.1,4.7,46.9,25.7
2024-09-21,1,SYNTHETIC,6,13,16,32,3705.2,274.7,2428.2,1531.3,3979.8,3959.5,7939.3,38553.0,53000,72.7,81.0,4.96,72.8,31.0
2024-09-22,1,SYNTHETIC,14,15,17,22,4216.7,107.6,2498.5,1170.0,4324.3,3668.5,7992.8,37356.0,53000,70.5,73.8,4.33,49.3,33.6
2024-09-23,1,SYNTHETIC,16,19,14,27,4556.1,187.8,2666.7,1205.0,4743.9,3871.7,8615.6,38153.0,53000,72.0,82.8,5.41,67.8,25.6
2024-09-24,1,SYNTHETIC,14,16,13,8,4226.0,137.5,2563.8,1353.5,4363.5,3917.4,8280.9,32014.0,53000,60.4,82.5,3.79,82.3,29.6
2024-09-25,1,SYNTHETIC,12,16,10,21,3624.7,222.2,2281.4,1523.7,3846.9,3805.0,7651.9,32296.0,53000,60.9,77.5,5.41,67.2,22.3
2024-09-26,1,SYNTHETIC,10,11,15,18,4015.2,110.3,2622.4,1263.9,4125.5,3886.2,8011.7,34841.0,53000,65.7,78.1,4.73,82.6,23.8
2024-09-27,1,SYNTHETIC,19,17,14,30,3401.3,149.4,1977.2,1128.8,3550.7,3106.0,6656.7,39895.0,53000,75.3,78.4,7.79,71.3,25.7
2024-09-28,1,SYNTHETIC,10,12,13,39,4171.1,156.7,2877.1,1443.0,4327.8,4320.1,8647.9,35520.0,53000,67.0,78.6,4.44,83.1,23.4
2024-09-29,1,SYNTHETIC,3,10,15,21,4016.2,246.0,2420.7,1413.3,4262.2,3834.0,8096.2,33658.0,53000,63.5,82.0,3.67,68.6,26.0
2024-09-30,1,SYNTHETIC,15,14,14,41,4285.8,125.5,2038.2,1601.5,4411.3,3639.7,8051.0,35663.0,53000,67.3,86.9,5.17,75.2,29.2
2024-10-01,1,SYNTHETIC,10,15,12,23,3831.5,245.5,2149.0,1163.6,4077.0,3312.7,7389.6,36963.0,53000,69.7,81.3,4.45,65.3,26.7
2024-10-02,1,SYNTHETIC,11,15,13,29,4345.8,256.5,2890.2,1362.2,4602.3,4252.4,8854.7,34082.0,53000,64.3,83.4,5.31,66.5,28.6
2024-10-03,1,SYNTHETIC,7,15,14,22,3507.4,255.2,2311.0,1430.2,3762.6,3741.2,7503.8,39849.0,53000,75.2,82.1,3.9,65.5,29.1
2024-10-04,1,SYNTHETIC,5,12,14,28,3502.6,105.4,1927.2,1401.8,3608.0,3329.0,6937.0,35394.0,53000,66.8,84.3,3.03,84.9,25.0
2024-10-05,1,SYNTHETIC,8,9,18,38,4351.1,277.9,2470.6,1516.4,4629.0,3987.1,8616.1,39157.0,53000,73.9,79.0,5.65,78.5,27.6
2024-10-06,1,SYNTHETIC,10,12,9,24,3672.5,138.2,2316.8,1247.0,3810.7,3563.9,7374.5,33330.0,53000,62.9,80.3,5.77,75.0,22.4
2024-10-07,1,SYNTHETIC,16,15,14,31,4168.1,257.0,2781.6,1339.0,4425.2,4120.7,8545.8,32189.0,53000,60.7,83.0,2.09,70.1,26.9
2024-10-08,1,SYNTHETIC,10,11,17,18,4109.7,95.8,2550.9,1395.6,4205.4,3946.5,8151.9,36840.0,53000,69.5,86.4,5.4,78.0,28.3
2024-10-09,1,SYNTHETIC,16,12,11,28,4076.4,283.7,2379.3,1279.6,4360.2,3658.9,8019.1,32087.0,53000,60.5,85.9,4.46,84.8,29.5
2024-10-10,1,SYNTHETIC,11,13,14,10,4012.0,281.7,2625.5,1310.6,4293.7,3936.0,8229.7,35405.0,53000,66.8,69.3,4.46,92.9,32.3
2024-10-11,1,SYNTHETIC,11,12,13,18,3489.0,185.8,2419.4,1147.0,3674.7,3566.4,7241.1,36206.0,53000,68.3,77.0,4.72,74.6,28.8
2024-10-12,1,SYNTHETIC,17,10,12,15,4128.9,201.5,2768.5,1209.5,4330.4,3978.0,8308.4,31235.0,53000,58.9,84.9,3.04,80.8,20.4
2024-10-13,1,SYNTHETIC,8,14,14,7,4279.5,109.9,2298.3,1246.8,4389.4,3545.1,7934.5,34796.0,53000,65.7,82.3,4.92,89.1,31.7
2024-10-14,1,SYNTHETIC,8,11,16,14,4209.2,191.9,2248.5,1433.1,4401.1,3681.6,8082.6,36399.0,53000,68.7,75.6,3.06,63.4,25.7
2024-10-15,1,SYNTHETIC,18,16,16,27,4403.9,315.7,2843.6,1244.8,4719.6,4088.3,8807.9,38244.0,53000,72.2,81.6,5.64,81.1,30.3
2024-10-16,1,SYNTHETIC,12,16,13,32,3755.9,255.6,2588.7,1147.1,4011.5,3735.8,7747.3,36239.0,53000,68.4,79.6,4.25,80.7,24.3
2024-10-17,1,SYNTHETIC,12,12,14,31,4230.4,302.4,2537.6,1628.2,4532.8,4165.8,8698.6,36169.0,53000,68.2,73.3,4.53,76.1,24.9
2024-10-18,1,SYNTHETIC,10,6,16,23,3488.7,206.6,2218.7,1464.1,3695.3,3682.8,7378.1,40731.0,53000,76.9,81.4,4.12,56.2,28.2
2024-10-19,1,SYNTHETIC,17,11,10,40,4406.8,193.0,2462.4,1273.4,4599.8,3735.8,8335.6,34339.0,53000,64.8,84.4,4.33,69.3,31.4
2024-10-20,1,SYNTHETIC,18,16,14,26,4444.3,328.0,2638.2,1225.1,4772.3,3863.3,8635.5,36122.0,53000,68.2,84.6,3.71,86.2,30.6
2024-10-21,1,SYNTHETIC,13,14,14,20,4574.2,257.7,2937.0,1304.8,4831.9,4241.8,9073.7,36101.0,53000,68.1,83.2,4.36,61.0,26.9
2024-10-22,1,SYNTHETIC,11,7,15,18,4131.1,285.9,2716.0,1458.5,4417.0,4174.5,8591.5,41169.0,53000,77.7,77.8,6.47,84.0,29.7
2024-10-23,1,SYNTHETIC,10,12,10,13,3912.1,230.9,2421.1,1053.8,4142.9,3474.9,7617.8,34361.0,53000,64.8,75.4,4.82,59.3,28.5
2024-10-24,1,SYNTHETIC,9,7,15,22,4034.5,195.7,2331.3,1579.5,4230.2,3910.7,8140.9,36288.0,53000,68.5,72.6,6.4,77.5,28.7
2024-10-25,1,SYNTHETIC,12,17,12,29,3254.9,79.7,1957.2,1375.0,3334.6,3332.2,6666.8,37376.0,53000,70.5,85.9,6.16,74.3,25.4
2024-10-26,1,SYNTHETIC,10,8,11,29,3902.3,117.8,2447.0,1275.2,4020.1,3722.1,7742.3,32233.0,53000,60.8,88.9,3.63,86.7,25.0
2024-10-27,1,SYNTHETIC,10,10,17,27,3982.8,111.3,2794.7,1295.3,4094.1,4090.0,8184.1,37070.0,53000,69.9,77.9,3.29,83.3,24.8
2024-10-28,1,SYNTHETIC,11,15,12,23,4349.6,132.4,2244.8,1315.3,4482.1,3560.1,8042.1,38423.0,53000,72.5,70.4,4.82,73.2,24.5
2024-10-29,1,SYNTHETIC,11,11,13,21,4026.0,118.4,2086.1,1428.0,4144.3,3514.1,7658.4,36624.0,53000,69.1,83.2,4.65,80.8,30.9
2024-10-30,1,SYNTHETIC,12,12,10,20,3687.5,263.1,2098.6,1474.4,3950.5,3573.1,7523.6,33104.0,53000,62.5,85.5,4.04,76.0,22.8
2024-10-31,1,SYNTHETIC,12,10,15,35,4562.9,245.9,2798.2,1412.3,4808.8,4210.4,9019.3,34722.0,53000,65.5,90.5,3.74,78.8,24.8
2024-11-01,1,SYNTHETIC,17,13,16,44,3593.2,233.9,2312.8,1043.4,3827.1,3356.2,7183.3,36187.0,53000,68.3,81.9,5.47,56.4,28.8
2024-11-02,1,SYNTHETIC,17,10,11,20,4386.1,319.1,2461.2,1706.5,4705.2,4167.7,8872.9,39673.0,53000,74.9,77.6,5.83,71.2,30.8
2024-11-03,1,SYNTHETIC,12,13,13,20,4122.2,87.0,2313.8,1428.3,4209.3,3742.1,7951.4,39571.0,53000,74.7,84.2,4.68,74.6,28.9
2024-11-04,1,SYNTHETIC,12,11,14,23,4150.5,147.0,2181.2,1411.5,4297.5,3592.6,7890.2,35083.0,53000,66.2,80.4,4.46,59.6,36.2
2024-11-05,1,SYNTHETIC,17,14,15,29,4166.6,92.3,2386.9,1131.9,4258.9,3518.8,7777.7,33232.0,53000,62.7,78.5,4.2,65.3,25.7
2024-11-06,1,SYNTHETIC,15,14,12,17,4060.8,192.7,2702.8,1452.9,4253.5,4155.7,8409.2,35394.0,53000,66.8,78.7,3.87,72.4,22.4
2024-11-07,1,SYNTHETIC,10,12,12,26,4398.9,152.3,2456.1,1458.7,4551.1,3914.8,8465.9,35609.0,53000,67.2,73.2,4.49,75.7,28.0
2024-11-08,1,SYNTHETIC,8,10,11,25,3551.5,136.1,2525.0,1112.1,3687.6,3637.1,7324.7,34507.0,53000,65.1,80.0,3.74,67.9,30.2
2024-11-09,1,SYNTHETIC,12,8,13,27,4463.5,215.7,2707.1,1411.8,4679.2,4118.9,8798.1,32976.0,53000,62.2,86.4,3.69,59.2,26.5
2024-11-10,1,SYNTHETIC,7,14,9,23,4753.8,185.1,2492.8,1404.0,4938.8,3896.8,8835.6,40782.0,53000,76.9,79.1,5.96,58.8,28.3
2024-11-11,1,SYNTHETIC,15,10,13,45,4187.0,129.9,2722.7,1286.1,4316.9,4008.8,8325.7,35030.0,53000,66.1,79.6,3.85,62.1,28.2
2024-11-12,1,SYNTHETIC,15,11,10,43,4191.3,190.2,2495.5,1703.9,4381.5,4199.4,8580.9,35687.0,53000,67.3,88.8,3.13,78.6,30.0
2024-11-13,1,SYNTHETIC,12,14,11,18,3936.0,187.9,2032.9,1567.5,4123.9,3600.4,7724.3,34174.0,53000,64.5,83.0,5.85,62.7,26.7
2024-11-14,1,SYNTHETIC,12,12,14,19,4506.5,116.5,2662.4,1355.8,4622.9,4018.2,8641.2,43623.0,53000,82.3,77.9,6.64,72.5,27.5
2024-11-15,1,SYNTHETIC,14,8,14,15,3672.3,89.2,2076.1,1675.7,3761.5,3751.8,7513.3,34200.0,53000,64.5,79.1,1.82,55.3,25.1
2024-11-16,1,SYNTHETIC,10,8,14,30,4367.0,175.2,2395.1,1418.4,4542.3,3813.5,8355.7,37200.0,53000,70.2,85.8,2.8,72.2,24.5
2024-11-17,1,SYNTHETIC,9,8,14,27,4477.7,247.6,2353.3,1538.0,4725.3,3891.2,8616.5,41754.0,53000,78.8,84.2,5.08,69.4,26.8
2024-11-18,1,SYNTHETIC,15,9,11,18,4446.8,265.7,2362.0,1380.0,4712.4,3742.0,8454.5,33167.0,53000,62.6,73.6,4.58,57.6,25.1
2024-11-19,1,SYNTHETIC,12,9,10,35,4542.5,96.8,2897.8,1341.0,4639.3,4238.8,8878.1,38982.0,53000,73.6,81.4,3.73,68.3,25.4
2024-11-20,1,SYNTHETIC,15,9,12,23,4827.9,145.9,2573.4,1480.7,4973.8,4054.1,9027.9,39421.0,53000,74.4,83.4,4.54,64.6,29.5
2024-11-21,1,SYNTHETIC,13,14,15,37,4340.1,253.6,3014.6,1514.7,4593.6,4529.3,9122.9,32240.0,53000,60.8,86.0,3.39,72.5,32.4
2024-11-22,1,SYNTHETIC,14,15,12,23,3712.0,150.4,2212.0,1629.8,3862.4,3841.9,7704.3,37619.0,53000,71.0,88.6,2.97,64.6,24.0
2024-11-23,1,SYNTHETIC,16,13,13,26,4268.8,213.6,2318.6,1432.5,4482.4,3751.1,8233.4,35135.0,53000,66.3,83.4,2.96,78.0,23.6
2024-11-24,1,SYNTHETIC,15,13,14,33,3848.1,285.6,2315.9,1792.3,4133.7,4108.2,8241.9,35501.0,53000,67.0,84.0,4.82,79.4,23.0
2024-11-25,1,SYNTHETIC,8,9,16,17,4444.2,137.3,2296.8,1482.7,4581.5,3779.4,8361.0,33375.0,53000,63.0,87.3,3.75,52.7,19.2
2024-11-26,1,SYNTHETIC,15,10,14,31,4579.9,244.4,2812.5,1301.7,4824.3,4114.2,8938.5,34993.0,53000,66.0,80.3,4.4,58.5,29.7
2024-11-27,1,SYNTHETIC,11,14,14,29,4624.1,280.5,2766.9,1391.0,4904.7,4157.9,9062.6,33666.0,53000,63.5,83.9,3.09,82.0,28.3
2024-11-28,1,SYNTHETIC,14,6,12,23,4237.9,165.7,2611.7,1780.9,4403.6,4392.6,8796.3,40864.0,53000,77.1,83.6,5.59,69.4,29.4
2024-11-29,1,SYNTHETIC,11,11,17,23,3352.2,246.8,1987.3,1081.0,3599.1,3068.3,6667.4,39864.0,53000,75.2,77.4,4.27,63.4,24.1
2024-11-30,1,SYNTHETIC,16,10,16,26,3817.7,272.6,2460.2,1414.3,4090.3,3874.5,7964.8,37411.0,53000,70.6,81.7,5.15,65.9,26.8
2024-12-01,1,SYNTHETIC,5,12,16,28,4876.1,324.1,2902.8,1249.7,5200.2,4152.5,9352.8,36979.0,53000,69.8,77.8,5.82,52.6,28.6
2024-12-02,1,SYNTHETIC,11,12,14,34,4599.4,265.9,2588.1,1766.5,4865.3,4354.6,9219.9,35314.0,53000,66.6,82.6,3.18,77.2,32.7
2024-12-03,1,SYNTHETIC,10,11,18,36,4514.0,173.3,2645.7,1271.8,4687.3,3917.5,8604.8,40505.0,53000,76.4,80.1,5.17,59.6,25.4
2024-12-04,1,SYNTHETIC,12,16,13,29,4683.8,227.0,2496.4,1564.3,4910.8,4060.7,8971.5,39086.0,53000,73.7,75.2,5.8,66.4,28.9
2024-12-05,1,SYNTHETIC,9,11,15,28,4748.5,303.4,2889.5,1713.9,5051.9,4603.4,9655.4,32869.0,53000,62.0,83.4,3.61,56.3,28.3
2024-12-06,1,SYNTHETIC,17,20,15,34,3835.4,95.2,2317.1,1014.2,3930.6,3331.3,7261.9,36819.0,53000,69.5,83.1,4.72,84.0,31.1
2024-12-07,1,SYNTHETIC,11,13,12,15,4127.3,194.9,2269.2,1753.6,4322.3,4022.8,8345.0,35455.0,53000,66.9,84.2,3.85,75.7,24.3
2024-12-08,1,SYNTHETIC,9,11,12,33,4270.0,147.3,2587.7,1741.6,4417.4,4329.4,8746.7,32832.0,53000,61.9,88.0,2.87,64.6,26.6
2024-12-09,1,SYNTHETIC,14,16,12,22,5031.3,286.7,2612.3,1667.6,5318.0,4279.9,9597.9,35956.0,53000,67.8,88.1,5.09,71.4,29.7
2024-12-10,1,SYNTHETIC,14,10,14,30,4616.3,196.2,2317.0,1616.7,4812.5,3933.7,8746.2,41495.0,53000,78.3,77.6,6.0,69.1,25.3
2024-12-11,1,SYNTHETIC,9,14,16,31,4761.5,271.7,2826.0,1264.2,5033.2,4090.2,9123.4,37698.0,53000,71.1,78.9,5.44,53.5,25.2
2024-12-12,1,SYNTHETIC,11,9,15,40,4789.8,115.5,2905.9,1262.6,4905.3,4168.5,9073.8,34189.0,53000,64.5,83.4,4.13,66.4,27.5
2024-12-13,1,SYNTHETIC,11,13,16,16,3028.5,115.4,1689.1,1131.5,3143.9,2820.6,5964.5,35310.0,53000,66.6,73.2,5.22,82.7,30.9
2024-12-14,1,SYNTHETIC,9,12,14,40,4336.9,313.7,2817.7,1360.7,4650.6,4178.4,8829.0,33384.0,53000,63.0,91.6,3.67,56.1,31.3
2024-12-15,1,SYNTHETIC,16,13,12,7,5011.8,147.5,2809.8,1515.3,5159.3,4325.1,9484.4,34358.0,53000,64.8,87.6,4.21,66.0,29.0
2024-12-16,1,SYNTHETIC,13,8,16,18,4540.7,193.3,2534.0,1468.1,4734.1,4002.1,8736.2,36728.0,53000,69.3,87.2,5.81,82.9,27.3
2024-12-17,1,SYNTHETIC,9,13,16,40,4377.0,258.4,2447.6,1975.3,4635.5,4423.0,9058.4,32349.0,53000,61.0,80.5,7.54,68.2,28.7
2024-12-18,1,SYNTHETIC,17,13,17,30,4334.4,248.0,2398.6,1220.2,4582.4,3618.8,8201.2,31756.0,53000,59.9,85.5,2.51,90.3,33.5
2024-12-19,1,SYNTHETIC,8,10,13,28,3878.3,277.5,2502.8,1375.8,4155.8,3878.5,8034.3,37328.0,53000,70.4,86.9,2.64,84.4,28.9
2024-12-20,1,SYNTHETIC,11,16,13,32,3637.6,201.0,2060.4,1516.8,3838.6,3577.2,7415.8,28215.0,53000,53.2,76.9,4.68,70.8,26.2
2024-12-21,1,SYNTHETIC,10,5,9,22,4412.5,218.4,2807.9,1377.6,4630.9,4185.6,8816.5,35091.0,53000,66.2,84.5,3.67,73.8,30.3
2024-12-22,1,SYNTHETIC,13,10,19,16,4449.9,143.8,2677.3,1544.4,4593.7,4221.6,8815.3,41822.0,53000,78.9,84.7,5.06,71.2,27.5
2024-12-23,1,SYNTHETIC,15,11,13,8,4709.5,115.8,2607.4,1862.1,4825.3,4469.5,9294.8,32619.0,53000,61.5,78.3,3.91,87.8,30.6
2024-12-24,1,SYNTHETIC,16,14,14,14,4516.1,282.8,3097.5,1543.2,4798.9,4640.7,9439.6,34118.0,53000,64.4,68.8,4.8,66.2,28.8
2024-12-25,1,SYNTHETIC,10,13,14,20,4684.5,181.7,2367.8,1829.5,4866.2,4197.3,9063.6,35545.0,53000,67.1,90.1,4.37,93.1,32.1
2024-12-26,1,SYNTHETIC,20,13,17,32,4255.9,293.7,2725.9,1464.5,4549.6,4190.4,8740.0,39356.0,53000,74.3,79.8,5.37,60.9,24.0
2024-12-27,1,SYNTHETIC,13,12,15,21,4155.2,140.1,2441.3,1176.1,4295.3,3617.4,7912.7,36785.0,53000,69.4,85.6,5.01,74.8,28.1
2024-12-28,1,SYNTHETIC,7,20,17,32,4762.1,314.0,3342.8,1494.3,5076.1,4837.1,9913.2,36510.0,53000,68.9,81.8,5.31,73.9,25.8
2024-12-29,1,SYNTHETIC,13,13,14,29,4164.3,242.7,2723.4,1284.5,4406.9,4007.8,8414.8,36041.0,53000,68.0,72.0,3.97,67.3,30.2
2024-12-30,1,SYNTHETIC,18,14,12,34,4065.2,255.6,2592.4,1534.3,4320.8,4126.7,8447.5,35668.0,53000,67.3,81.0,7.09,74.7,26.4
2024-12-31,1,SYNTHETIC,13,11,12,22,4922.8,297.0,2507.3,1685.9,5219.8,4193.1,9412.9,36992.0,53000,69.8,78.1,4.85,83.4,25.8
2025-01-01,1,SYNTHETIC,9,8,14,25,5044.4,368.9,2972.0,1456.1,5413.3,4428.1,9841.4,39912.0,53000,75.3,66.0,4.78,49.7,29.1
2025-01-02,1,SYNTHETIC,10,15,13,32,4581.1,338.0,2764.4,1517.4,4919.1,4281.8,9200.9,34312.0,53000,64.7,85.0,5.32,64.1,30.9
2025-01-03,1,SYNTHETIC,16,18,14,23,3939.5,252.4,2303.1,1005.7,4191.9,3308.9,7500.8,31317.0,53000,59.1,73.6,2.55,86.0,23.6
2025-01-04,1,SYNTHETIC,10,10,11,13,4910.8,260.1,2419.1,1840.9,5170.9,4260.1,9431.0,40840.0,53000,77.1,83.8,5.56,69.8,33.0
2025-01-05,1,SYNTHETIC,10,8,13,28,5137.0,122.7,2358.4,1819.9,5259.7,4178.3,9438.0,37398.0,53000,70.6,78.9,4.57,60.5,26.8
2025-01-06,1,SYNTHETIC,18,11,15,22,4845.3,218.8,2816.6,1308.6,5064.1,4125.2,9189.3,35218.0,53000,66.4,69.0,3.13,91.8,28.4
2025-01-07,1,SYNTHETIC,10,13,12,25,4744.0,173.6,3109.8,1709.8,4917.6,4819.6,9737.3,37204.0,53000,70.2,74.4,2.76,77.6,24.9
2025-01-08,1,SYNTHETIC,15,14,13,15,5039.5,108.5,2862.5,1300.5,5148.0,4163.1,9311.1,31592.0,53000,59.6,90.3,2.82,77.0,21.4
2025-01-09,1,SYNTHETIC,11,16,13,36,4856.2,215.5,2626.3,1557.5,5071.8,4183.9,9255.6,37649.0,53000,71.0,79.0,5.11,79.8,24.5
2025-01-10,1,SYNTHETIC,10,14,16,34,4475.7,137.1,2336.6,1299.3,4612.7,3635.9,8248.6,34905.0,53000,65.9,82.2,3.11,84.9,28.0
2025-01-11,1,SYNTHETIC,17,17,14,28,4815.2,207.7,2413.4,1603.7,5022.9,4017.1,9040.1,38877.0,53000,73.4,83.4,6.26,69.6,26.1
2025-01-12,1,SYNTHETIC,11,7,13,27,4785.6,127.6,2413.2,1480.3,4913.2,3893.5,8806.7,34048.0,53000,64.2,87.1,3.68,79.2,21.3
2025-01-13,1,SYNTHETIC,13,7,13,18,5506.3,220.6,2525.9,1976.7,5726.9,4502.6,10229.5,38404.0,53000,72.5,87.1,4.88,76.7,25.4
2025-01-14,1,SYNTHETIC,13,18,16,23,4760.7,144.4,2651.7,2132.9,4905.1,4784.6,9689.7,36808.0,53000,69.4,92.9,4.41,79.7,22.2
2025-01-15,1,SYNTHETIC,8,15,14,37,5458.9,331.7,2937.0,1676.8,5790.5,4613.8,10404.4,29974.0,53000,56.6,81.8,4.44,78.5,35.0
2025-01-16,1,SYNTHETIC,12,10,14,25,4885.1,300.2,2715.6,1859.5,5185.4,4575.2,9760.5,34763.0,53000,65.6,69.1,4.96,68.2,31.2
2025-01-17,1,SYNTHETIC,17,13,15,12,3952.3,219.9,2178.6,1386.0,4172.3,3564.6,7736.8,35128.0,53000,66.3,77.9,3.41,48.7,28.6
2025-01-18,1,SYNTHETIC,8,12,13,25,4610.6,300.4,2915.3,1753.3,4911.0,4668.6,9579.6,41554.0,53000,78.4,85.3,5.67,69.4,27.4
2025-01-19,1,SYNTHETIC,10,17,14,45,5094.6,223.7,2506.7,1709.3,5318.3,4216.0,9534.3,36585.0,53000,69.0,87.5,3.49,76.5,25.5
2025-01-20,1,SYNTHETIC,11,9,12,35,4692.5,345.9,3005.3,1420.0,5038.4,4425.3,9463.7,35031.0,53000,66.1,82.9,5.26,70.2,27.8
2025-01-21,1,SYNTHETIC,11,11,12,15,5455.9,309.4,3213.7,1456.2,5765.3,4669.9,10435.2,37328.0,53000,70.4,81.2,4.42,71.3,24.6
2025-01-22,1,SYNTHETIC,8,10,15,42,4525.9,218.6,2563.6,2008.2,4744.5,4571.8,9316.3,36405.0,53000,68.7,71.2,6.92,71.5,28.0
2025-01-23,1,SYNTHETIC,12,16,16,24,4639.9,323.5,2584.0,1895.0,4963.3,4479.0,9442.4,39791.0,53000,75.1,77.0,5.54,69.2,31.4
2025-01-24,1,SYNTHETIC,11,11,14,26,4092.2,293.0,2645.6,1444.2,4385.2,4089.8,8475.0,38421.0,53000,72.5,85.2,4.68,69.6,32.6
2025-01-25,1,SYNTHETIC,12,15,11,39,4786.6,246.5,2688.5,1626.0,5033.1,4314.6,9347.6,34184.0,53000,64.5,81.5,5.75,71.0,25.8
2025-01-26,1,SYNTHETIC,12,13,10,19,4714.8,352.8,3059.5,1902.3,5067.6,4961.9,10029.5,38904.0,53000,73.4,76.2,4.94,78.5,31.2
2025-01-27,1,SYNTHETIC,16,15,13,54,4703.6,215.7,3031.9,1332.4,4919.3,4364.3,9283.6,31520.0,53000,59.5,79.9,4.32,76.7,29.0
2025-01-28,1,SYNTHETIC,13,13,15,40,5252.2,159.3,2752.4,2219.8,5411.5,4972.3,10383.8,32922.0,53000,62.1,78.4,4.85,53.7,29.4
2025-01-29,1,SYNTHETIC,11,8,10,29,4022.8,280.4,2976.0,1282.4,4303.3,4258.4,8561.6,35746.0,53000,67.4,82.3,4.36,84.1,28.7
2025-01-30,1,SYNTHETIC,15,14,11,18,4932.0,304.1,3097.5,1483.1,5236.1,4580.6,9816.7,35586.0,53000,67.1,82.5,3.27,81.0,27.3
2025-01-31,1,SYNTHETIC,15,21,14,24,4121.2,263.1,1988.4,1542.1,4384.2,3530.5,7914.7,35144.0,53000,66.3,86.3,4.35,87.7,23.5
2025-02-01,1,SYNTHETIC,12,15,12,33,5151.8,270.4,3250.3,1678.1,5422.2,4928.5,10350.7,38379.0,53000,72.4,78.3,3.82,72.4,22.2
2025-02-02,1,SYNTHETIC,8,15,11,43,4568.6,297.5,2771.1,1687.6,4866.1,4458.7,9324.9,39817.0,53000,75.1,79.7,3.39,84.1,28.6
2025-02-03,1,SYNTHETIC,10,11,15,27,4998.1,106.6,3283.8,1700.5,5104.8,4984.4,10089.1,37653.0,53000,71.0,80.8,6.15,72.0,27.1
2025-02-04,1,SYNTHETIC,10,10,14,28,5008.0,324.0,3322.1,1878.4,5332.0,5200.5,10532.4,34612.0,53000,65.3,80.1,4.81,81.5,26.6
2025-02-05,1,SYNTHETIC,16,19,16,20,5028.7,222.6,3126.5,1914.6,5251.4,5041.1,10292.5,36467.0,53000,68.8,86.7,3.84,67.3,29.2
2025-02-06,1,SYNTHETIC,5,13,14,29,4853.2,293.2,2966.0,2124.2,5146.4,5090.2,10236.6,34582.0,53000,65.2,89.7,4.5,72.5,28.3
2025-02-07,1,SYNTHETIC,10,14,14,33,4014.7,204.5,2610.7,1306.2,4219.2,3917.0,8136.2,33244.0,53000,62.7,89.0,6.13,65.8,29.3
2025-02-08,1,SYNTHETIC,17,12,15,41,4722.5,150.5,3180.3,1557.2,4873.0,4737.5,9610.6,32994.0,53000,62.3,80.1,4.19,67.7,31.0
2025-02-09,1,SYNTHETIC,14,8,10,39,5733.6,123.3,2999.9,1742.8,5856.9,4742.6,10599.5,36514.0,53000,68.9,77.9,5.07,75.3,25.4
2025-02-10,1,SYNTHETIC,8,10,11,46,4710.7,351.5,2799.3,1401.8,5062.2,4201.0,9263.2,38646.0,53000,72.9,86.9,5.26,66.9,27.9
2025-02-11,1,SYNTHETIC,9,19,9,27,5115.6,371.8,2924.8,1441.8,5487.5,4366.6,9854.1,40624.0,53000,76.6,81.1,5.63,72.4,23.6
2025-02-12,1,SYNTHETIC,14,7,16,39,4765.1,260.2,2680.4,1831.7,5025.3,4512.1,9537.4,38193.0,53000,72.1,85.9,5.13,80.1,22.3
2025-02-13,1,SYNTHETIC,18,11,12,39,4894.5,137.5,2670.1,1392.3,5032.0,4062.4,9094.5,38567.0,53000,72.8,82.6,4.45,79.4,22.6
2025-02-14,1,SYNTHETIC,7,19,13,23,4369.8,178.9,2527.8,1206.3,4548.7,3734.1,8282.8,32493.0,53000,61.3,95.1,5.8,70.1,27.3
2025-02-15,1,SYNTHETIC,9,11,14,39,5265.5,111.3,3088.7,2270.6,5376.7,5359.3,10736.0,35055.0,53000,66.1,82.1,2.58,80.7,31.6
2025-02-16,1,SYNTHETIC,13,12,10,30,5257.0,243.9,2589.8,1919.4,5500.9,4509.2,10010.1,38220.0,53000,72.1,88.1,3.79,85.0,28.2
2025-02-17,1,SYNTHETIC,11,18,16,35,5248.6,187.2,3328.8,1531.7,5435.8,4860.5,10296.3,37761.0,53000,71.2,77.9,5.48,73.5,19.6
2025-02-18,1,SYNTHETIC,12,15,17,33,5185.7,182.4,2940.4,1560.5,5368.2,4501.0,9869.1,34351.0,53000,64.8,81.9,3.74,71.5,25.3
2025-02-19,1,SYNTHETIC,7,14,12,22,5227.4,139.8,3456.6,1799.5,5367.2,5256.1,10623.2,34538.0,53000,65.2,85.0,4.4,81.8,30.9
2025-02-20,1,SYNTHETIC,16,13,12,23,4702.0,205.6,2563.4,1777.4,4907.5,4340.8,9248.4,30135.0,53000,56.9,82.3,4.64,77.3,22.3
2025-02-21,1,SYNTHETIC,16,19,9,25,4011.3,256.0,2300.3,1316.0,4267.3,3616.3,7883.5,32761.0,53000,61.8,82.5,4.98,60.8,26.4
